Date,Link,Message
2021-10-28 12:35:26,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6858683073593180160,Thanks Marcin. I was recommended to read it so it is in my backlog)
2021-10-28 10:10:21,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6858683073593180160,"Marcin, what do you think of it?"
2021-10-28 09:21:56,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6859400417613283328,"Well, that is a big deal, sir! Maybe Lodz will become one of IT centers as well 🤞great news!"
2021-10-26 13:58:58,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6858696742414667776,"Thanks for sharing Vikram! We have enough of “do this, do that and I approve” sort of leaders. We need more “I have a vision and I need you on this journey” type."
2021-10-23 08:28:12,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6856500551400656896,I will!
2021-10-23 06:54:45,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6857346889176649728,"Rostyslav, will you write an article on how it went afterwards?"
2021-10-23 06:49:03,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6857358116393250816,"Nick Himowicz, which pizza 🍕?! We have no budget for it!"
2021-10-23 06:45:49,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6857204266382237696,Гениально 🤦‍♂️😂
2021-10-22 18:23:18,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6857263172982759424,"Paweł Stelmach, Ph.D. Thanks mate!"
2021-10-22 11:24:51,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6857263172982759424,"Paweł, share the experience! How was it? Details sir, details! 😁"
2021-10-22 07:45:04,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6857210143432589312,Which rise?!
2021-10-22 03:46:27,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A7502794331097978903,Oleksandr Shelegeda ⬆️
2021-10-21 12:10:18,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6856894735320170496,Here is the link to the full report 👆
2021-10-21 12:09:58,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6856894735320170496,https://www.ubs.com/global/en/wealth-management/insights/2021/global-real-estate-bubble-index/_jcr_content/mainpar/toplevelgrid_2045992449/col1/messagestage/messageteaser.1236222910.file/bGluay9wYXRoPS9jb250ZW50L2RhbS9hc3NldHMvd20vZ2xvYmFsL2luc2lnaHRzL2RvYy9ncmViaS0yMDIxLnBkZg==/grebi-2021.pdf
2021-10-20 11:05:28,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6856500551400656896,"Mate, prices here are pretty high so bring some sandwiches from Wroclaw))"
2021-10-20 10:48:27,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6856537805158445057,Katarzyna Plakwicz 👆🤦‍♂️😂
2021-10-19 13:46:33,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6856201505213579264,"Jakob, you are my personal hero. These are such wise and smart words! Your team is lucky to have such a leader!"
2021-10-19 09:08:57,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6856144774227927040,Oleksandr Shelegeda 👆
2021-10-19 06:56:08,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6855908910067527680,123
2021-10-14 12:59:34,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6851089589298372608,Pigeon mail! :)
2021-10-14 11:23:44,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6854366148759236608,Ralph Aboujaoude Diaz 👆
2021-10-06 07:58:55,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6848226209390821376,"Zły pomysł, zrobiłem coś podobnego rok temu. Szefowa ze stanów zadzwoniła tego samego dnia."
2021-10-03 10:45:24,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6846936681300455424,Phil Vinnicombe 👆
2021-10-01 19:07:06,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6849698538436259840,"Oleksandr, you should have applied to IT hub as well ;)"
2021-09-23 12:02:20,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6846448093479632897,"Gerard, I can see the resemblance;)"
2021-09-23 11:19:06,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6846130771216908288,Kruto!))
2021-09-22 14:42:29,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6846426436526514176,"That is so cool, Kimberly! Congratulations! I guess initiatives you are in charge of are SAFe now! 🛡"
2021-09-15 15:37:34,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6843922344302387200,Yasser Hammami - Prince2® ☝️
2021-09-15 15:36:54,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6843922344302387200,Agnieszka Filipska ☝️
2021-09-15 07:14:36,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6843516826018705408,Ralph Aboujaoude Diaz
2021-09-09 20:22:47,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6841729548376182785,"GSK, is participation in such event could help fill in some of the vacancies we have in IT Hub?"
2021-09-08 05:37:56,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6840288638077689856,They must be disappointed after invading my house 😅
2021-09-07 09:10:04,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6840524343437479936,It does but we all are aware this is not going to happen.
2021-09-01 13:51:23,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6838486466046308352,"Camunda, looking forward to September event to find out more about functionality, you guys have developed!"
2021-09-01 07:01:42,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6834738998892642305,У меня так было в Fujitsu 😅
2021-09-01 07:00:40,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6834738998892642305,"Лана, и взяли двух человек"
2021-08-31 09:18:33,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6835891699735138304,"«Этот файлик я унаследовал от моего деда и теперь я его передаю тебе, не дай тебе Боже что-то в нем поменять» (с)"
2021-08-30 17:54:37,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6838118191223377920,And dead bodies all over
2021-08-29 09:23:40,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6833379338088394752,Alex Zhukovich  ☝️😅
2021-08-29 09:22:17,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6837658465452851200,"Sheree, I think this is a message you are trying to deliver, right?"
2021-08-25 16:57:29,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6835931619971354624,"This is my first \"re-share\". That is so nice of you, thank you Aurélien! 🤜 🤛"
2021-08-25 16:49:16,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6811405902571216896,"Piotr, so there is hope at the end of the tunnel 🤞"
2021-08-25 16:46:54,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6818443023014252544,"Wojciech, you are spot on!"
2021-08-25 15:07:41,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6835537051933306880,"Flowable, so my suspicion was right, I just didn’t find it) thanks for the follow up!"
2021-08-25 08:38:20,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6834946658824982528,"Hey Vladyslav, but who cares what they want, right? If they are not happy, they can always dump shares they hold, there are plenty of others who are willing to buy an opportunity to invest in the future."
2021-08-24 15:37:34,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6835865943353171968,"Oleksandr, give it a try and see for yourself ;)"
2021-08-24 14:32:14,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6835865943353171968,"I didn't try desktop app yet but I will, thanks for sharing Niall!"
2021-08-24 13:57:12,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6835865943353171968,"Camunda, you guys are building a future!"
2021-08-19 12:13:59,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6833735641914732544,"Oleksandr, remember the number of interviews you had at Fujitsu?"
2021-08-17 20:03:02,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6832631991549132800,"Adam, you can bet that it has to do with the book rather than ice cream 🍦otherwise, I’m gonna quit my corpo life and become a model 😅"
2021-08-17 19:43:19,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6833336115378872320,"Do hope Fujitsu will apply this approach across all functions, otherwise it’s just a good story"
2021-08-05 19:37:41,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6829034438920327168,С диназавром вообще Бигдато!!!
2021-08-04 09:42:19,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6828333182300020737,"Adam, I have zero psychological safety but it doesn’t stop my boss from asking “What do you mean you don’t know?!”… so people still say all of the above but with frustration in their voice."
2021-07-27 07:52:54,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6825397090437361664,David Bigness Jr. ☝️
2021-07-22 07:36:42,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6823744256486739968,Marcin Spiliszewski ☝️
2021-07-22 07:02:25,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6822580161767059457,Isn’t it a type of spend?
2021-07-21 16:51:55,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6823609612957224960,"Ты не поверишь, отпуск не дали в августе так как другие игрушки раскупили..."
2021-07-21 13:57:44,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6820006285275144192,"David, basically it says - “those pupils who don’t drink have better results at school”."
2021-07-19 17:23:48,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6822908703134543872,"Kimberly, I am super happy for you! 🤜🤛"
2021-07-18 17:08:45,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6822546824885354496,"I though hype for blockchain is over, apparently blockchain is still a buzzword"
2021-07-16 13:52:26,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6821730255485616128,"Алекс, ну ведь черт побери должно же когда-то наступить время когда спрос превысит предложение)"
2021-07-16 07:11:10,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A63315-6820655599819227136,Мітинг під лозунгом «Я програміст і я не хочу плати податки».
2021-07-15 10:37:23,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6821379424085180416,"Oleksandr, considering the market condition, I believe Hitachi will want to leverage it real fast 🚀"
2021-07-12 11:14:29,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6820281006847774721,Oleksandr Shelegeda ☝️
2021-07-08 13:36:12,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6818779144495656960,Make sure you don’t travel to the Wolf Creek neighborhood
2021-07-04 18:18:41,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6813218769914097664,"Do it all the god damn time, my wife (Valeriia Kiparenko) hates me for this 😅"
2021-06-27 10:37:29,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6814732558996185088,David Bigness Jr.
2021-06-25 20:34:50,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6813029801843068928,Ralph Aboujaoude Diaz 🤷🏻‍♂️
2021-06-24 19:17:50,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6813897275971129344,"It’s an increadable experience, watching how idea becomes tangible value! 🤜🤛"
2021-06-24 13:56:00,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6813826324650614784,Thanks Barron! 🤜🤛
2021-06-24 07:25:54,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6813377339834036224,Ralph Aboujaoude Diaz
2021-06-23 15:39:13,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6813036541850501120,Oleksandr Shelegeda Nope
2021-06-22 09:53:36,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6811580469008748544,"Those who don’t adapt, will end up in the office...alone..."
2021-06-21 07:56:41,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6812429170946187264,Here is the stage 😆
2021-06-19 07:30:54,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6811726120803815424,"I am European, and I can confirm that I don’t check emails while OoO but I know people who say they are Europeans as well but they reply emails when they are supposed to be asleep, sick or with their significant other across the globe 🌎 on holidays. I suspect they are Americans under cover 😎"
2021-06-19 07:27:19,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6811726120803815424,"Lee, that’s how I would’ve know that you are American 🇺🇸"
2021-06-18 10:26:38,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6811405902571216896,Leave it
2021-06-17 09:42:56,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6808652836495327232,"Че вы ржёте, физиогномика реальная тема! 😏 Я только что прочитал статью о том что величина зрачка отражает уровень развития! Anastasia, перешли статью коллеге, пускай знает что она все делает правильно 👍 

https://bigthink.com/surprising-science/pupil-size-intelligence"
2021-06-15 09:18:53,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6810492189488111616,"Ralph, isn’t it how it works? 🧐"
2021-06-11 08:06:20,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6809018052932370432,"Romuald, only if you deal with designing, implementing and managing metrics."
2021-06-11 06:32:06,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6808951710287982592,一视同仁
2021-06-10 14:21:59,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6805186421385773056,"David, the way book is organized helps to progress without pressure of volume of information. However, it’s a bit difficult to read for someone who never dealt with testing ideas💡(like myself) so at times lack of examples leaves me wondering what authors wanted to say."
2021-06-09 08:59:29,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6805991863431127040,"David, just in progress reading this book (Polish edition) 🤓"
2021-06-08 08:28:27,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6807939458080497664,"IdeaSoft.io, guys you are awesome 🤜🤛"
2021-06-06 10:50:15,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6803955185472286720,Ralph Aboujaoude Diaz ☝️
2021-06-06 10:48:33,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6807236362262196225,"God, I hate it"
2021-06-06 06:41:10,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6806812980743815168,Legal stands no chance against sales 😎
2021-06-06 06:36:50,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6807081057675022336,I want to see exhaustive list))
2021-06-01 10:56:52,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6805445728308121600,Diagrams!
2021-06-01 07:12:06,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6803015741827371008,Valeriia Kiparenko с двумя симками? 🤔
2021-05-30 17:06:07,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6790699578049011712,"Ashley, watching it right now!)"
2021-05-29 08:58:10,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6804329888577839104,Korsikov Consulting Limited
2021-05-25 07:49:26,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6802862859081580544,Korsikov Consulting Limited
2021-05-19 10:50:43,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6800700223384543232,"Well done mate!"
2021-05-12 07:43:45,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6798150546260844544,Korsikov Consulting Limited
2021-05-07 08:14:55,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6796232379347406848,Valeriia Kiparenko
2021-05-06 19:06:07,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6795675929348714496,Oleksandr Shelegeda
2021-05-04 18:05:35,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6795383483360395264,That is so cool! Thanks Gabe!
2021-04-29 22:51:11,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6793164329479938048,Oleksandr Shelegeda
2021-04-28 08:38:44,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6791268298001567744,Damn you Junior!
2021-04-27 07:08:20,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6790416496750342144,Burak Keserkaya
2021-04-22 08:47:09,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6790694824992403456,Oleksandr Shelegeda reminds you anyone?
2021-04-22 07:59:46,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6790245245956218880,I was actually reading about gateways! 😅
2021-04-21 14:10:46,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6777536028606570497,Oleksandr Shelegeda
2021-04-20 06:33:19,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6790123801041608704,"Josh, I spoke with numerous IT Project Managers in China and they all emphasize effort and hard work over efficiency."
2021-04-17 17:25:23,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6789237310073434112,Korsikov Consulting Limited
2021-04-16 20:55:10,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6788624107538919424,"Kyryl, another month and you will do it with even greater score!"
2021-04-12 06:42:33,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6782538820266033152,Ralph Aboujaoude Diaz ☝️
2021-04-08 07:10:10,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6785820993127538688,Korsikov Consulting Limited
2021-04-05 18:49:02,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6784890928290172928,"Absolutely fabulous addition, Piotr!"
2021-04-05 16:43:40,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6782295517398368256,Apper.inter 🤦‍♂️😂
2021-04-05 11:31:09,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6782589827998089216,Valeriia Kiparenko
2021-04-05 09:20:42,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6784765201918038017,Oleksandr Shelegeda
2021-04-04 06:17:50,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6784358256321073152,Korsikov Consulting Limited
2021-03-31 17:50:56,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6783049032399929344,"Wojciech Król, not at all, I just know you are fan of Dilbert)"
2021-03-31 16:02:03,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6783049032399929344,Wojciech Król
2021-03-30 08:20:31,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6781289535645982720,Burak Keserkaya
2021-03-24 08:30:44,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6780398025371107328,Oleksandr Shelegeda 🤦‍♂️😆
2021-03-24 08:17:04,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6780398025371107328,Blue pill!
2021-03-23 10:05:43,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6780035232398614528,Good job BUT...
2021-03-21 19:03:50,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6779459453914779648,Nope
2021-03-21 15:12:20,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6778256717340901376,Kimberly Nix
2021-03-21 14:54:21,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6779341618169307136,"Sergey Denisyuk кидай ещё, а то стандартный контент уже приелся 🙂"
2021-03-21 13:58:04,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6779341618169307136,Sergey Denisyuk
2021-03-21 08:45:33,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A81780-6776546071645687808,Great article Efrain!
2021-03-06 18:49:06,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6774010087922032640,"Burak, güçlü kal kardeşim"
2021-03-06 16:09:38,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6773443821880537090,"Congratulations Akriti, बहुत बढ़िया!"
2021-03-03 10:55:35,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6772084849940430848,Arkadiusz Felczyński
2021-02-28 08:41:30,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6770282992578428928,Katarzyna ☝️😅
2021-02-28 08:35:50,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6771158633637019648,Ralph Aboujaoude Diaz
2021-02-26 09:24:54,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6770977951312859136,"Alex, seven years!? and you are still alive?! National Health System is a miracle ;)"
2021-02-25 09:54:27,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6770564759541706752,Ant 🐜 is not technically a startup
2021-02-24 18:41:08,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6770159162056810496,Oleksandr
2021-02-24 18:40:21,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6770304748018044928,Юра жги! 🤜🤛
2021-02-23 15:34:10,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6769933312187236352,Alex Zhukovich
2021-02-19 13:19:56,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6768387679265677312,"Adrian, thanks for sharing! 🤜🤛"
2021-02-11 15:28:21,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6765637077678776320,"😀  prank of the day, come to the office anyway"
2021-02-11 10:34:56,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6765550514244481024,Oleksandr Shelegeda
2021-02-11 10:23:23,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6765574272267128832,Is there going to be a party 🎉?)
2021-02-07 21:15:14,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6764161501096878080,Oleksandr Shelegeda
2021-02-04 20:49:14,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6763102845739827200,Oleksandr Shelegeda
2021-02-02 12:13:44,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6762317189925146625,"Elena, I used materials provided by CFA Institute  and those provided by EY Academy of Business (where I was preparing for the exam). Arthur Sorochinsky, CFA was the one who prepared materials at EY as our trainer, perhaps he can share his opinion)"
2021-01-26 20:19:33,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6759898192088834048,"Well done Maciej, goddamn learning machine!"
2021-01-26 13:22:37,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6759810218789523456,Katarzyna Plakwicz - chce ta robotę ))
2021-01-25 20:19:54,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6759382970798276608,Alicja Wójciak
2021-01-16 12:56:47,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6756163400356651008,"Наверное Александр Кукуть знает что-то чего не знаем мы все, и конечно эти знания должны помочь ему заработать на коротких позициях Теслы 👍"
2021-01-11 09:40:39,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6754102324127399936,Oleksandr Shelegeda
2021-01-07 18:51:54,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6752988372341452801,Well deserved! 👍
2021-01-06 18:06:24,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6752140330461601792,here here !
2021-01-05 08:47:15,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6751930965821669376,"Joydeep Roy, when I noticed your new title, I thought of Alien vs Predator)"
2021-01-03 15:16:01,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6751030279839744000,"Oleksandr, вот прям мое резюме состоит из этих покушений на убийство 🤦‍♂️"
2020-12-31 20:24:03,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6750439749443575808,"Ralph, you gotta stop my abs hurt 😅"
2020-12-30 17:06:48,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6747498891098361856,🤦‍♂️ true story
2020-12-29 09:54:03,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6749583784909271040,"IdeaSoft.io , that is a long list of achievements despite the environment! Well done guys and all the best in the new year!"
2020-12-27 13:22:23,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6744525294830424064,"Viktor, nicely written article 🤜🤛"
2020-12-27 13:18:27,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6747063113998237696,Magical bankruptcy! 🪄
2020-12-27 10:46:09,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6748905572499771393,"Casa, good summary!"
2020-12-27 09:43:03,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6748895385567203328,"Another, long lasting, path completed:"
2020-12-24 14:04:27,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6747874348029263872,I started a path over a year ago and finally finished it:
2020-12-24 13:48:44,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6747847649816391680,Valeriia Kiparenko
2020-12-24 10:08:14,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6745535535722311680,"Таня, 8 в китайской культуре счастливое число, так что наверняка жди джек пот)"
2020-12-22 12:09:07,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6747118916994179072,Well done girly! 🤜🤛
2020-12-21 12:06:08,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6746721639574065152,"Derek, you make me look up words in a dictionary 😅"
2020-12-19 08:09:57,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6745887509034749952,Chinese wisdom never stop impressing me.
2020-12-18 11:26:25,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6745650191430422528,חנוכה שמח!
2020-12-16 11:54:16,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6744913695157051393,"Derek, as an Agile coach, I’d take results for faith; at the end of the day, my job is to implement methodology and not to scrutinize accuracy of the results."
2020-12-16 11:20:30,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6744913695157051393,"It’s a double edged sword 🗡 situation. On one hand Mark is in pure violation of ethics AND even forging results BUT on the other hand, he has good intentions as Agile implementation is something which will most probably benefit organization more than Mark himself."
2020-12-15 14:40:52,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6744614284057165824,"Natalia, how was it? Anything interesting?"
2020-12-15 13:04:37,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6744574230869889024,Derek Davidson did you try both desktop and app versions?
2020-12-15 12:53:38,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6744574230869889024,"Derek, I got this sort of graph:"
2020-12-14 19:56:53,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6744197547813847040,Thanks mate for sharing 🤜🤛
2020-12-12 10:37:40,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6743432126852603904,Monday! It is f@#3ed up any way.
2020-12-11 19:27:13,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6743152255349923840,#CHANGE is the word of the year 2020. Thank you Emma! ⭐️
2020-12-09 18:13:31,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6742498674242281472,"Natalia, you are a god damn learning machine!!!"
2020-12-03 18:10:15,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6738301234370891776,What a dedicated employee! Thank you Katarzyna!
2020-12-03 12:43:10,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6740243491101708288,Took some time but I made it:
2020-12-02 11:08:14,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6739856981437296640,Took me some time but I finally made it.
2020-12-01 16:32:35,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6739575641022230528,Learning is the best therapy.
2020-11-23 10:28:50,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6736562923520483328,And the certificate;)
2020-11-19 10:13:06,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6734998125003591680,"Well done, Kimberly!"
